epoch,step,recon_loss,lr
1,10,0.897911013662815,1.9900000000000002e-07
1,20,0.8814595296978951,2.9799999999999994e-07
1,30,0.8558377742767334,3.969999999999998e-07
1,40,0.821021418273449,4.959999999999999e-07
1,50,0.7803351804614067,5.949999999999999e-07
1,60,0.7332247942686081,6.939999999999998e-07
1,70,0.6820844009518623,7.93e-07
1,80,0.6263660967350005,8.920000000000001e-07
1,90,0.5686749547719956,9.909999999999995e-07
1,100,0.5112203486263752,1.0899999999999997e-06
1,110,0.45318822041153906,1.1890000000000002e-06
1,120,0.3971660822629929,1.288e-06
1,130,0.3447669364511967,1.3869999999999996e-06
1,140,0.2959491103887558,1.4859999999999994e-06
1,150,0.2533000323921442,1.5849999999999994e-06
1,160,0.21596986353397368,1.6839999999999997e-06
1,170,0.18462255746126177,1.782999999999999e-06
1,180,0.15853513218462467,1.8819999999999987e-06
1,190,0.13715132921934128,1.9809999999999998e-06
1,200,0.1201831815764308,2.079999999999999e-06
1,210,0.10628458466380834,2.179e-06
1,220,0.09463085923343897,2.2779999999999988e-06
1,230,0.0851055344566703,2.3769999999999986e-06
1,240,0.07707998156547546,2.4759999999999984e-06
1,250,0.07015567868947983,2.574999999999998e-06
1,260,0.06430866690352559,2.6739999999999976e-06
1,270,0.05916097816079856,2.772999999999997e-06
1,280,0.05475616157054901,2.871999999999997e-06
1,290,0.050910538714379075,2.9709999999999966e-06
1,300,0.047543429769575596,3.069999999999996e-06
1,310,0.04456364409998059,3.168999999999996e-06
1,320,0.04200930371880532,3.2679999999999952e-06
1,330,0.0395978563465178,3.366999999999995e-06
1,340,0.03753990055993199,3.465999999999996e-06
1,350,0.03578415336087346,3.5649999999999947e-06
1,360,0.03410286568105221,3.6639999999999953e-06
1,370,0.03259349130094051,3.7629999999999956e-06
1,380,0.031245506368577484,3.861999999999997e-06
1,390,0.029970560362562536,3.960999999999998e-06
1,400,0.028806642955169083,4.059999999999999e-06
1,410,0.0277180100325495,4.1589999999999995e-06
1,420,0.02665203115902841,4.258e-06
1,430,0.02567746229469776,4.356999999999998e-06
